ID ,fi_org,h_org,fi_Tri,h_Tri,fi_Halley, h_Halley
3562,31,-50000,-0.000255795,-0.938598532,-5.11591E-05,-1.316948328
3563,31,-100000,-2.55795E-05,1.266016625,-6.39488E-05,0.960426405
3564,31,-200000,-0.000115108,0.436557457,-0.000217426,0.058207661
3565,31,-300000,-0.000140687,-0.116415322,-0.000780176,0
3566,31,-400000,-6.39488E-05,0.058207661,-0.001931255,0.407453626
3567,31,-500000,-0.000486011,1.222360879,-0.003964828,-0.349245965
3568,31,-750000,-0.002634692,0.465661287,-0.015859314,-0.116415322
3569,31,-1000000,-0.010832935,-1.28056854,-0.045109516,0.349245965
3570,32,-100,0.796956101,-1.763865498,2.55795E-05,-0.354347662
3571,32,-500,0.057605121,1.447403974,-5.11591E-05,-1.044838882
3572,32,-1000,-0.027472424,-1.251578396,2.55795E-05,-0.237491804
3573,32,-10000,-0.000716227,0.220097718,-1.27898E-05,0.047293724
3574,32,-50000,-0.000716227,0.545696821,-5.11591E-05,-0.094587449
3575,32,-100000,-0.000243006,-0.422005542,-1.27898E-05,0.058207661
3576,32,-200000,-5.11591E-05,-0.349245965,-0.000281375,-2.008164302
3577,32,-300000,-8.95284E-05,-0.756699592,-0.000972022,0.698491931
3578,32,-400000,-0.000153477,0.465661287,-0.002481215,-1.047737896
3579,32,-500000,-0.000345324,-0.523868948,-0.005179857,-0.291038305
3580,32,-750000,-0.002916067,-0.931322575,-0.020745006,-0.116415322
3581,32,-1000000,-0.011907275,0.931322575,-0.058896887,-0.465661287
3582,33,-100,-0.09420944,0.249642085,0,0.491866103
3583,33,-500,0.012227019,0.740953965,0,0.938143785
3584,33,-1000,0.013250201,-1.348212209,0,1.623789103
3585,33,-10000,-0.002455636,0.452928361,0,0.591171556
3586,33,-50000,-0.000409273,-1.578882802,0,1.346052159
3587,33,-100000,-2.55795E-05,-0.582076609,-5.11591E-05,-0.538420863
3588,33,-200000,-0.000230216,-0.669388101,-0.000332534,0.582076609
3589,33,-300000,7.67386E-05,-0.174622983,-0.001253397,-1.047737896
3590,33,-400000,-0.000204636,0.465661287,-0.003120704,1.571606845
3591,33,-500000,-0.000358114,-0.407453626,-0.006522782,0.349245965
3592,33,-750000,-0.003146283,-1.862645149,-0.026014391,-1.047737896
3593,33,-1000000,-0.012968826,-0.465661287,-0.074001605,0.582076609
3594,34,-100,0.054996008,1.043630959,0,0.800952193
3595,34,-500,0.092418873,-0.465149697,0,0.457475835
3596,34,-1000,-0.029135094,-1.44200385,0,0.709860615
3597,34,-10000,-0.000767386,-0.207364792,-5.11591E-05,0.070940587
3598,34,-50000,0.000153477,-1.302396413,-5.11591E-05,0.189174898
3599,34,-100000,0.000204636,1.527951099,-5.11591E-05,0.800355338
3600,34,-200000,7.67386E-05,0.785803422,-0.000409273,0.058207661
3601,34,-300000,-0.000179057,0,-0.001509193,0.232830644
3602,34,-400000,-0.000204636,1.571606845,-0.003811351,-0.174622983
3603,34,-500000,-0.000511591,0.349245965,-0.007904077,0.232830644
3604,34,-750000,-0.003453238,1.746229827,-0.031744207,0
3605,34,-1000000,-0.014196644,-0.582076609,-0.090193453,-1.746229827
3606,35,-100,0.192051175,0.944964995,0,-0.342055273
3607,35,-500,-0.017547563,0.07065637,-2.55795E-05,0.915576948
3608,35,-1000,0.000792966,1.438479558,0,0.053660187
3609,35,-10000,-0.000767386,1.185981091,-2.55795E-05,0.887666829
3610,35,-50000,0.000767386,1.498847269,0,0.33469405
3611,35,-100000,-0.000281375,2.488377504,-7.67386E-05,0.94587449
3612,35,-200000,-0.000102318,1.426087692,-0.000511591,0.320142135
3613,35,-300000,-0.000102318,0.232830644,-0.001790568,-0.407453626
3614,35,-400000,-0.000179057,0.582076609,-0.004527578,0.582076609
3615,35,-500000,-0.000511591,1.513399184,-0.00941327,0.756699592
3616,35,-750000,-0.003632294,-1.164153218,-0.037832137,0.349245965
3617,35,-1000000,-0.015270984,-1.164153218,-0.107561959,0.814907253
3618,36,-100,-0.164706648,-0.388510557,2.55795E-05,0.792994115
3619,36,-500,-0.025016789,1.960131613,5.11591E-05,-0.228965291
3620,36,-1000,-0.01997762,0.01762146,-2.55795E-05,0.404611455
3621,36,-10000,0.002148681,-2.839442459,0,0.998625183
3622,36,-50000,-0.000511591,1.069565769,2.55795E-05,0.64028427
3623,36,-100000,0.000332534,0.058207661,-2.55795E-05,-0.203726813
3624,36,-200000,0.000230216,-0.436557457,-0.000511591,0.087311491
3625,36,-300000,5.11591E-05,0.989530236,-0.002046363,0.058207661
3626,36,-400000,-0.000255795,1.105945557,-0.005243805,0.349245965
3627,36,-500000,-0.000639488,0.174622983,-0.010999202,-0.465661287
3628,36,-750000,-0.00388809,1.396983862,-0.044252602,0.465661287
3629,36,-1000000,-0.016447643,-0.931322575,-0.12580017,0.465661287
3630,37,-100,-0.308924086,-1.359154567,0,-0.311857207
3631,37,-500,0.042359716,-1.298474217,2.55795E-05,-1.167052233
3632,37,-1000,-0.044022386,0.475097295,-5.11591E-05,0.197474037
3633,37,-10000,0.00166267,-1.025910024,0,0.689396984
3634,37,-50000,-0.000486011,-0.560248736,0,0.109139364
3635,37,-100000,-0.000179057,0.465661287,-0.000102318,-0.349245965
3636,37,-200000,-0.000204636,0.087311491,-0.000690648,0.698491931
3637,37,-300000,-0.000153477,0.349245965,-0.002430056,0.291038305
3638,37,-400000,-0.000255795,-1.105945557,-0.006062351,0.116415322
3639,37,-500000,-0.000639488,1.92085281,-0.012687451,-0.232830644
3640,37,-750000,-0.004246203,1.513399184,-0.050903282,0.698491931
3641,37,-1000000,-0.017368507,-1.629814506,-0.144805767,-1.629814506
3642,38,-100,0.086586738,-1.20391519,5.11591E-05,0.803652256
3643,38,-500,0.006292566,2.271235644,0,-0.711622761
3644,38,-1000,-0.010103918,0.333898242,0,-0.025920599
3645,38,-10000,-0.000869704,0.278305379,0,-0.296495273
3646,38,-50000,0.000409273,-0.33469405,0,-0.705767889
3647,38,-100000,-7.67386E-05,2.240994945,-5.11591E-05,-0.64028427
3648,38,-200000,7.67386E-05,-0.727595761,-0.000716227,-0.814907253
3649,38,-300000,-0.000127898,0.174622983,-0.002711431,-0.989530236
3650,38,-400000,-0.000255795,-0.349245965,-0.006932055,0.174622983
3651,38,-500000,-0.000716227,0.814907253,-0.014375701,0.465661287
3652,38,-750000,-0.004374101,0.465661287,-0.057784177,-0.582076609
3653,38,-1000000,-0.018366109,1.047737896,-0.164374114,0.931322575
3654,39,-100,0.316265414,-0.582460302,0,0.463387551
3655,39,-500,-0.010820145,-1.877765499,0,0.409158929
3656,39,-1000,-0.008671464,0.174168235,-2.55795E-05,0.503519004
3657,39,-10000,0.001534772,0.2746674,5.11591E-05,0.070940587
3658,39,-50000,0.000409273,1.244188752,0,-1.171429176
3659,39,-100000,5.11591E-05,-1.135049388,-0.000102318,-0.02910383
3660,39,-200000,-0.000179057,0.291038305,-0.000767386,0.02910383
3661,39,-300000,0.000127898,1.804437488,-0.003069545,-0.116415322
3662,39,-400000,-0.000153477,-2.502929419,-0.007673862,0.756699592
3663,39,-500000,-0.000716227,-0.698491931,-0.016115109,-0.756699592
3664,39,-750000,-0.004629896,2.095475793,-0.06486971,0.349245965
3665,39,-1000000,-0.019338131,1.862645149,-0.184454052,-0.931322575
3666,40,-100,0.334938477,-0.060424554,2.55795E-05,0.300147462
3667,40,-500,-0.02657714,2.321996817,2.55795E-05,0.358284069
3668,40,-1000,0.006522782,-0.604245542,0,0.223280949
3669,40,-10000,0.001330136,0.70031092,2.55795E-05,0.105501385
3670,40,-50000,0.000332534,-0.312866177,0,-1.942680683
3671,40,-100000,0.000204636,-1.935404725,-7.67386E-05,-0.291038305
3672,40,-200000,-5.11591E-05,-0.902218744,-0.000946443,-0.232830644
3673,40,-300000,-7.67386E-05,-1.513399184,-0.003376499,-1.746229827
3674,40,-400000,-0.000102318,0.931322575,-0.008594725,-0.349245965
3675,40,-500000,-0.000716227,-1.629814506,-0.017956836,-1.513399184
3676,40,-750000,-0.004860112,1.862645149,-0.071980821,-1.164153218
3677,40,-1000000,-0.020156676,-0.349245965,-0.204738626,-0.349245965
3678,41,-100,0.460201477,-1.716543352,-5.11591E-05,-0.937490086
3679,41,-500,0.051363713,1.225657797,2.55795E-05,-0.043996806
3680,41,-1000,0.026832936,-1.582293407,0,-0.424620339
3681,41,-10000,0.003376499,0.432919478,0,-0.924046617
3682,41,-50000,-2.55795E-05,0.662112143,-5.11591E-05,-0.924046617
3683,41,-100000,2.55795E-05,0.30559022,-0.000153477,0.494765118
3684,41,-200000,-5.11591E-05,-0.02910383,-0.001023182,-0.756699592
3685,41,-300000,-0.000179057,0.582076609,-0.003683454,-0.989530236
3686,41,-400000,-0.000332534,-2.502929419,-0.009464429,-0.64028427
3687,41,-500000,-0.000716227,-0.465661287,-0.019696245,-0.349245965
3688,41,-750000,-0.00496243,-0.582076609,-0.079143092,0
3689,41,-1000000,-0.020821744,-0.116415322,-0.2250232,-0.582076609
3690,42,-100,0.005448442,0.044650506,0,1.176630349
3691,42,-500,-0.044201443,-1.229921054,-2.55795E-05,0.11505108
3692,42,-1000,-0.049777782,0.793988875,-2.55795E-05,-1.140165296
3693,42,-10000,-0.006522782,0.252839527,5.11591E-05,0.010913936
3694,42,-50000,-0.000613909,1.484295353,-2.55795E-05,-0.247382559
3695,42,-100000,0.000716227,3.012246452,-0.000127898,0.538420863
3696,42,-200000,0.000127898,-1.542503014,-0.00109992,0.931322575
3697,42,-300000,-0.000102318,-3.20142135,-0.003990408,-0.232830644
3698,42,-400000,-0.000179057,0,-0.010257395,-0.407453626
3699,42,-500000,-0.000844125,2.444721758,-0.021410074,0.232830644
3700,42,-750000,-0.005218226,1.047737896,-0.086203045,0.349245965
3701,42,-1000000,-0.021410074,-0.116415322,-0.245077558,-0.465661287
3702,43,-100,-0.532207878,-1.06692255,2.55795E-05,-1.28389388
3703,43,-500,0.087328544,1.430635166,2.55795E-05,-0.421380264
3704,43,-1000,0.064767391,-1.133344085,2.55795E-05,-0.330601324
3705,43,-10000,-0.003376499,0.238287612,2.55795E-05,1.302396413
3706,43,-50000,-0.001483613,-1.455191523,0,0.007275958
3707,43,-100000,-5.11591E-05,0.378349796,-0.000127898,0.829459168
3708,43,-200000,-0.000179057,-0.61118044,-0.001202238,-0.494765118
3709,43,-300000,-0.000409273,-1.164153218,-0.004399681,0.349245965
3710,43,-400000,-0.000204636,-2.444721758,-0.01107594,1.222360879
3711,43,-500000,-0.000869704,0.291038305,-0.023149482,0.523868948
3712,43,-750000,-0.005320544,0,-0.093083941,-1.746229827
3713,43,-1000000,-0.021844926,-0.232830644,-0.264722644,0.582076609
3714,44,-100,-0.640332587,0.322245342,-2.55795E-05,0.337834649
3715,44,-500,0.125135102,-0.999591521,-2.55795E-05,-0.838554115
3716,44,-1000,0.101908881,0.611635187,-2.55795E-05,-0.005002221
3717,44,-10000,0.003632294,-3.748937161,-2.55795E-05,-0.589352567
3718,44,-50000,0.000869704,1.680746209,-5.11591E-05,-0.683940016
3719,44,-100000,0.00056275,-0.61118044,-0.000153477,-0.160071068
3720,44,-200000,-7.67386E-05,-1.89174898,-0.001330136,0.552972779
3721,44,-300000,-2.55795E-05,-3.085006028,-0.004681056,0
3722,44,-400000,-0.000434852,-0.873114914,-0.011945644,-0.582076609
3723,44,-500000,-0.000844125,-1.222360879,-0.024863311,0.698491931
3724,44,-750000,-0.005320544,0.116415322,-0.099734621,-0.814907253
3725,44,-1000000,-0.022049562,0.116415322,-0.283728241,0.698491931
3726,45,-100,0,0.528473265,-2.55795E-05,-0.304225978
3727,45,-500,0,-1.308933406,-2.55795E-05,0.644831744
3728,45,-1000,-2.55795E-05,0.674845069,-2.55795E-05,0.371983333
3729,45,-10000,0.006752998,3.456079867,-2.55795E-05,0.272848411
3730,45,-50000,-2.55795E-05,-0.502041075,-2.55795E-05,0.240106601
3731,45,-100000,-0.000690648,-1.018634066,-0.000179057,0.130967237
3732,45,-200000,-0.000306954,3.987224773,-0.001406875,-1.222360879
3733,45,-300000,-0.000204636,1.571606845,-0.00498801,-0.756699592
3734,45,-400000,-0.000332534,-1.629814506,-0.012661872,-0.523868948
3735,45,-500000,-0.000741807,-1.396983862,-0.026449243,0.174622983
3736,45,-750000,-0.005422862,1.28056854,-0.106129505,0.931322575
3737,45,-1000000,-0.022228619,0.116415322,-0.301736236,1.047737896
3738,46,-100,-0.380137521,-2.981479952,-5.11591E-05,-0.603009198
3739,46,-500,0.123907284,-1.022499418,0,-0.641080078
3740,46,-1000,0.071085537,-0.058207661,0,-1.653802428
3741,46,-10000,-0.004374101,0.201907824,-5.11591E-05,-0.500222086
3742,46,-50000,0.000358114,-1.61526259,-5.11591E-05,0.232830644
3743,46,-100000,-0.000230216,0.043655746,-0.000204636,-0.33469405
3744,46,-200000,0.000179057,-0.64028427,-0.001483613,0.116415322
3745,46,-300000,7.67386E-05,0.116415322,-0.005320544,0.465661287
3746,46,-400000,-0.000179057,1.746229827,-0.01332694,0
3747,46,-500000,-0.000818545,3.259629011,-0.027907276,-0.058207661
3748,46,-750000,-0.005346124,0.814907253,-0.112089538,0.349245965
3749,46,-1000000,-0.022126301,-0.116415322,-0.31872105,-0.349245965
3750,47,-100,-0.626801011,0.295329983,-2.55795E-05,-1.390404236
3751,47,-500,-0.039750603,-2.564092938,-2.55795E-05,1.668070126
3752,47,-1000,0.02657714,2.134470378,0,0.160639502
3753,47,-10000,-0.002890488,-0.398358679,5.11591E-05,-1.178705133
3754,47,-50000,0.001176659,-0.138243195,0,-0.094587449
3755,47,-100000,0.000332534,-0.931322575,-0.000179057,0.392901711
3756,47,-200000,-0.000306954,-1.222360879,-0.001483613,0.232830644
3757,47,-300000,0.000127898,-1.396983862,-0.005499601,0
3758,47,-400000,-0.000332534,0.931322575,-0.014017587,-0.465661287
3759,47,-500000,-0.000920863,-1.571606845,-0.029262992,-0.116415322
3760,47,-750000,-0.005192646,0,-0.117589138,-0.465661287
3761,47,-1000000,-0.021717028,-0.931322575,-0.334401307,-0.116415322
3762,48,-100,0.132604328,-1.96274641,0,-0.200799377
3763,48,-500,-0.027011993,1.400678684,-2.55795E-05,-0.27682745
3764,48,-1000,-0.029339731,-1.144599082,0,-1.236458047
3765,48,-10000,-0.000639488,-0.369254849,0,1.135049388
3766,48,-50000,0.000511591,-0.538420863,-7.67386E-05,-0.254658516
3767,48,-100000,0.000639488,1.600710675,-0.000230216,-1.120497473
3768,48,-200000,-2.55795E-05,-3.608874977,-0.001585931,-0.727595761
3769,48,-300000,-0.000255795,-1.513399184,-0.005755396,-0.756699592
3770,48,-400000,-0.000281375,-0.582076609,-0.014554757,0.116415322
3771,48,-500000,-0.000716227,-2.270098776,-0.03049081,0
3772,48,-750000,-0.005039169,-1.862645149,-0.122551569,-0.349245965
3773,48,-1000000,-0.021128699,-1.28056854,-0.348572371,-0.814907253
3774,49,-100,-0.216479634,0.911242637,0,0.860353566
3775,49,-500,0.07760832,-1.799548954,0,0.458214799
3776,49,-1000,-0.079654683,0.73987394,-5.11591E-05,1.055582288
3777,49,-10000,0.011485213,1.960870577,0,-0.123691279
3778,49,-50000,0.001023182,1.28056854,-5.11591E-05,0.516592991
3779,49,-100000,-0.000281375,1.018634066,-0.000204636,0.363797881
3780,49,-200000,-2.55795E-05,-2.066371962,-0.001713829,0.232830644
3781,49,-300000,-7.67386E-05,0.582076609,-0.006036771,0.349245965
3782,49,-400000,-0.000153477,1.629814506,-0.015168666,-0.174622983
3783,49,-500000,-0.000895284,0.058207661,-0.031641889,0.465661287
3784,49,-750000,-0.004936851,-1.629814506,-0.127002409,0.465661287
3785,49,-1000000,-0.02048921,1.047737896,-0.361080765,0.349245965
3786,50,-100,0.277742629,3.277179417,0,0.508279641
3787,50,-500,-0.051772986,1.009937023,-2.55795E-05,2.021863565
3788,50,-1000,-0.051593929,1.421312845,-2.55795E-05,0.649151843
3789,50,-10000,0.00496243,0.401996658,-2.55795E-05,1.755324774
3790,50,-50000,-0.000127898,-2.037268132,-5.11591E-05,0.174622983
3791,50,-100000,0.000306954,-1.629814506,-0.000230216,0.291038305
3792,50,-200000,-5.11591E-05,2.706656232,-0.001713829,0.494765118
3793,50,-300000,-0.000153477,-0.116415322,-0.006139089,1.047737896
3794,50,-400000,-0.000153477,-1.047737896,-0.015552359,-0.465661287
3795,50,-500000,-0.000767386,1.746229827,-0.032537173,-0.058207661
3796,50,-750000,-0.004783374,1.862645149,-0.130711442,1.629814506
3797,50,-1000000,-0.019542767,0.582076609,-0.371593956,0.465661287
3798,51,-100,-0.243005616,-1.306233344,0,1.592212584
3799,51,-500,-0.149768198,-4.204366633,0,-0.053887561
3800,51,-1000,-0.006394885,-1.42870249,0,0.541376721
3801,51,-10000,-0.00329976,-1.031366992,0,-0.994987204
3802,51,-50000,0.000946443,-0.058207661,-2.55795E-05,-0.021827873
3803,51,-100000,0.000306954,-2.153683454,-0.000204636,1.979060471
3804,51,-200000,-5.11591E-05,2.648448572,-0.001739409,0.814907253
3805,51,-300000,-0.000255795,1.222360879,-0.006318146,0.814907253
3806,51,-400000,-7.67386E-05,1.338776201,-0.015961632,0.291038305
3807,51,-500000,-0.000511591,2.328306437,-0.033330139,0.698491931
3808,51,-750000,-0.004399681,3.026798368,-0.133729827,0.931322575
3809,51,-1000000,-0.018340529,1.396983862,-0.380316578,0.232830644
3810,52,-100,0.62462675,0.103355546,2.55795E-05,-1.661206284
3811,52,-500,-0.007443646,-1.363900992,2.55795E-05,-0.80888185
3812,52,-1000,-0.117691457,-0.973386705,2.55795E-05,-0.66654593
3813,52,-10000,-0.006906475,-1.029548002,2.55795E-05,-0.589352567
3814,52,-50000,0.000716227,-0.785803422,-2.55795E-05,-0.742147677
3815,52,-100000,0.000255795,-0.654836185,-0.000179057,0.94587449
3816,52,-200000,0.000179057,-1.018634066,-0.001764988,0.02910383
3817,52,-300000,-5.11591E-05,-2.095475793,-0.006369305,-0.814907253
3818,52,-400000,-0.000153477,-1.979060471,-0.016166268,-1.105945557
3819,52,-500000,-0.000716227,-2.153683454,-0.033892888,-0.814907253
3820,52,-750000,-0.004169465,-0.698491931,-0.136031986,-0.814907253
3821,52,-1000000,-0.016984814,1.047737896,-0.386839361,-1.164153218
3822,53,-100,-0.999929739,1.432681529,0,2.369958452
3823,53,-500,0.099836939,0.749594165,0,0.372779141
3824,53,-1000,-0.06816947,-1.389707904,0,0.202476258
3825,53,-10000,0.00386251,-0.185536919,0,0.167347025
3826,53,-50000,-0.001892886,-0.844011083,-5.11591E-05,0.356521923
3827,53,-100000,0.00053717,1.207808964,-0.000230216,-0.087311491
3828,53,-200000,0.000230216,0.64028427,-0.001841727,0.407453626
3829,53,-300000,7.67386E-05,-0.64028427,-0.006471623,-0.64028427
3830,53,-400000,-7.67386E-05,1.979060471,-0.016422064,0.116415322
3831,53,-500000,-0.000613909,1.396983862,-0.034225422,0.465661287
3832,53,-750000,-0.003760192,-0.349245965,-0.137566758,1.746229827
3833,53,-1000000,-0.01552678,1.164153218,-0.391213462,0.349245965
3834,54,-100,-0.227018404,-1.415671136,0,-0.289716695
3835,54,-500,0.061953642,-0.641705356,2.55795E-05,-0.112379439
3836,54,-1000,-0.070446049,0.017507773,2.55795E-05,0.024556357
3837,54,-10000,0.001202238,-0.783984433,2.55795E-05,0.789441401
3838,54,-50000,0.001176659,-0.982254278,0,0.887666829
3839,54,-100000,0.000255795,1.324224286,-0.000127898,0.727595761
3840,54,-200000,0.000204636,0.436557457,-0.001764988,-0.378349796
3841,54,-300000,0.000255795,1.571606845,-0.006497203,0.174622983
3842,54,-400000,-0.000383693,-0.989530236,-0.016447643,-0.232830644
3843,54,-500000,-0.000588329,0.756699592,-0.034430059,1.28056854
3844,54,-750000,-0.003223022,-0.116415322,-0.138282985,0.931322575
3845,54,-1000000,-0.013633894,1.629814506,-0.393310984,1.047737896
3846,55,-100,0.029595526,2.242046548,-2.55795E-05,-0.381135123
3847,55,-500,0.085717033,1.100659119,0,1.488217549
3848,55,-1000,-0.001790568,2.201318239,0,0.80888185
3849,55,-10000,0.002020784,-1.142325345,0,-0.827640179
3850,55,-50000,-0.000767386,-1.316948328,-5.11591E-05,-0.160071068
3851,55,-100000,7.67386E-05,1.193257049,-0.000179057,0.756699592
3852,55,-200000,0,0.378349796,-0.001790568,0.61118044
3853,55,-300000,-0.000204636,-0.989530236,-0.006497203,0.814907253
3854,55,-400000,-0.000230216,-0.931322575,-0.016473223,0.64028427
3855,55,-500000,-0.000486011,0.058207661,-0.0343789,1.222360879
3856,55,-750000,-0.002890488,1.513399184,-0.138231826,0.116415322
3857,55,-1000000,-0.01163869,1.396983862,-0.393157507,0.931322575
3858,56,-100,0.070880901,-2.574651603,0,-0.084739327
3859,56,-500,0.006497203,-1.237197012,0,0.029217517
3860,56,-1000,-0.057144689,-0.149043444,2.55795E-05,-0.377895049
3861,56,-10000,0.001867306,-1.500666258,2.55795E-05,-1.398802851
3862,56,-50000,2.55795E-05,2.321030479,0,-0.763975549
3863,56,-100000,-0.000741807,-0.800355338,-0.000153477,-1.25146471
3864,56,-200000,-0.000281375,-0.814907253,-0.001764988,0.698491931
3865,56,-300000,0,1.164153218,-0.006420464,-0.174622983
3866,56,-400000,-0.000281375,0.989530236,-0.016319746,0
3867,56,-500000,-0.000486011,0.232830644,-0.034174263,0.465661287
3868,56,-750000,-0.00222542,-0.931322575,-0.137387701,0
3869,56,-1000000,-0.009592327,-0.582076609,-0.39072745,0.349245965
3870,57,-100,-0.438868142,1.030699082,0,-0.555928636
3871,57,-500,-0.046912874,-0.293709945,0,-0.402394562
3872,57,-1000,0.03102798,3.044078767,2.55795E-05,1.049329512
3873,57,-10000,0.00053717,0.454747351,0,0.094587449
3874,57,-50000,0.000639488,-1.091393642,-5.11591E-05,-0.61118044
3875,57,-100000,-0.000102318,-1.629814506,-0.000230216,-0.087311491
3876,57,-200000,-0.000127898,0.873114914,-0.001816147,-0.465661287
3877,57,-300000,-0.000102318,0.873114914,-0.006420464,-0.756699592
3878,57,-400000,-0.000102318,-0.465661287,-0.016166268,0.349245965
3879,57,-500000,-0.000179057,0.931322575,-0.03381615,0.523868948
